,Year,Rk,Team,W,L,MOV,ORtg,DRtg,NRtg,FTr,3PAr,TS%,eFG%,TOV%,ORB%,DRB%,FT/FGA,Won Championship,Rounds Played
894,2023,11.0,Golden State Warriors,44.0,38.0,1.8,116.1,114.4,1.7,0.224,0.479,0.6,0.571,14.1,24.4,76.0,0.178,0,2
895,2023,12.0,Toronto Raptors,41.0,41.0,1.48,115.5,114.0,1.5,0.257,0.351,0.555,0.517,10.3,27.8,76.7,0.201,0,0
896,2023,13.0,Chicago Bulls,40.0,42.0,1.29,113.5,112.2,1.3,0.251,0.333,0.587,0.55,12.2,20.1,77.8,0.203,0,0
897,2023,14.0,Oklahoma City Thunder,40.0,42.0,1.09,115.2,114.2,1.0,0.256,0.369,0.57,0.531,11.2,24.7,72.9,0.207,0,0
898,2023,15.0,Brooklyn Nets,45.0,37.0,0.85,115.0,114.1,0.9,0.26,0.397,0.598,0.562,12.7,19.6,73.7,0.208,0,0
899,2023,16.0,Los Angeles Lakers,43.0,39.0,0.57,114.5,113.9,0.6,0.299,0.351,0.582,0.542,12.3,22.8,76.3,0.232,0,3
900,2023,17.0,Los Angeles Clippers,44.0,38.0,0.5,115.0,114.5,0.5,0.278,0.387,0.588,0.551,12.8,22.9,76.6,0.217,0,1
901,2023,18.0,Atlanta Hawks,41.0,41.0,0.29,116.6,116.3,0.3,0.244,0.331,0.579,0.541,11.2,25.1,75.8,0.2,0,1
902,2023,19.0,Dallas Mavericks,38.0,44.0,0.07,116.8,116.7,0.1,0.298,0.487,0.599,0.565,11.4,18.0,75.5,0.225,0,0
903,2023,20.0,Minnesota Timberwolves,42.0,40.0,-0.04,113.7,113.8,-0.1,0.271,0.381,0.592,0.56,13.6,21.5,74.3,0.205,0,1
904,2023,21.0,Miami Heat,44.0,38.0,-0.32,113.0,113.3,-0.3,0.27,0.408,0.574,0.53,12.4,22.8,77.7,0.224,0,4
905,2023,22.0,Utah Jazz,37.0,45.0,-0.94,115.8,116.7,-0.9,0.265,0.421,0.584,0.547,13.3,26.8,75.2,0.209,0,0
906,2023,23.0,Washington Wizards,35.0,47.0,-1.21,114.4,115.6,-1.2,0.258,0.365,0.585,0.55,12.7,22.6,76.1,0.202,0,0
907,2023,24.0,Orlando Magic,34.0,48.0,-2.56,111.6,114.2,-2.6,0.29,0.361,0.573,0.532,13.4,23.8,77.7,0.227,0,0
908,2023,25.0,Indiana Pacers,35.0,47.0,-3.18,114.6,117.7,-3.1,0.265,0.413,0.581,0.545,13.0,23.4,72.2,0.209,0,0
909,2023,26.0,Portland Trail Blazers,33.0,49.0,-4.01,114.8,118.8,-4.0,0.289,0.413,0.589,0.549,13.1,22.4,74.9,0.23,0,0
910,2023,27.0,Charlotte Hornets,27.0,55.0,-6.24,109.2,115.3,-6.1,0.261,0.36,0.55,0.516,12.3,23.8,75.5,0.195,0,0
911,2023,28.0,Houston Rockets,22.0,60.0,-7.85,111.4,119.3,-7.9,0.285,0.359,0.554,0.516,14.0,30.2,75.8,0.215,0,0
912,2023,29.0,Detroit Pistons,17.0,65.0,-8.22,110.7,118.9,-8.2,0.295,0.372,0.561,0.52,13.3,24.9,74.0,0.227,0,0
913,2023,30.0,San Antonio Spurs,22.0,60.0,-10.04,110.2,120.0,-9.8,0.229,0.348,0.554,0.525,13.0,25.6,74.9,0.17,0,0
